OCC_CODE,proj,bundle,value,strip,cong,reinst,dlnw
19-1022,-0.06257082751783388,-39.581995022402495,-1.9736591195534494,-1.3925052858922569,-0.7008238638324564,0.11967003017126387,0.1510428270533346
19-1023,-0.19663517308682774,-36.9108365246087,-2.2038454020440947,-1.7493451382218983,-0.5289389020272499,0.07443863820505348,0.1933822302107604
19-1029,-0.06558460049768441,-42.45528652217882,-2.1978363283255655,-2.304760831576403,-0.0696040331842751,0.17652853643511257,0.184932194513987
19-1029,-0.0797165854444381,-38.94775970430843,-1.6855524025638475,-1.5670151143922304,-0.27412857764254395,0.15559128947092682,0.184932194513987
19-1029,-0.07730548399551512,-41.50001885249697,-1.9068424179965415,-1.8615952170413712,-0.1863686294572391,0.14112142850206877,0.184932194513987
19-1029,-0.1041246814200087,-40.45365550863361,-1.9220419886675784,-2.0091296113277703,-0.0451490471040652,0.1322366697642574,0.184932194513987
19-1031,-0.10226287491204474,-41.68484357610267,-2.30906922336564,-1.9336874708339047,-0.4447494066222759,0.06936765409054102,0.15301172754012704
19-1031,-0.06797969606116838,-33.51191993603782,-1.8527786742405223,-1.5452870800854113,-0.3992692863690346,0.09177769221392351,0.15301172754012704
19-1031,-0.13017823794986,-12.837725789724274,-0.6835056892088973,-0.6016629477853552,-0.11986860100840957,0.03802585958486748,0.15301172754012704
19-1032,-0.11134195400404262,-27.227017792584306,-1.5354057711570004,-0.8953845157026437,-0.7090754368703882,0.06905418141603148,0.2121101703570596
19-1041,-0.1932120514148623,-37.92131048564492,-2.700970317944224,-1.9735211496003129,-0.8647154550391409,0.13726628669522967,0.20582479826405553
19-1042,-0.14283329875455955,-38.12764300113277,-1.5802073666244527,-1.6313273199802825,-0.06725518292903931,0.11837513628486906,0.15244256587264005
19-2011,-0.15548586429275343,-30.5434084899626,-1.236823792969652,-1.5073014773554194,0.17026627744779543,0.10021140693797204,0.11719796306043229
19-2012,-0.052241576753702015,-40.06680145582783,-2.017223868459647,-1.4929425791698767,-0.6803031823851615,0.15602189309539138,0.3379949507298319
19-2021,-0.12757405356860338,-35.94141684516957,-2.103327241828234,-1.5553600948875057,-0.6142918026910604,0.06632465575033208,0.03786953738301069
19-2031,-0.1337898177093651,-29.81785559357481,-1.2680024717387957,-0.8202627568512537,-0.49262225007406624,0.0448825351865243,0.16170133919897944
19-2032,-0.04240841619065572,-26.267938338734375,-1.780226846342841,-0.5506355492682493,-1.2658942832740614,0.0363029861994697,0.19622672225156812
19-2041,0.010912085103885827,-51.52703395999101,-2.406407525540382,-2.2860463904199806,-0.22850436770708882,0.10814323258668734,0.1416230204382356
19-2041,-0.07652825401201542,-46.617741574130015,-2.2909257621883983,-2.4580170994043202,0.054757944473850406,0.1123333927420711,0.1416230204382356
19-2041,-0.020332589920465598,-48.248863364862665,-2.052219333266172,-2.1743160907172374,0.013372553101335338,0.10872420434972985,0.1416230204382356
19-2041,-0.015562596067260567,-49.006731892779094,-2.0564730458597436,-1.8804895111375943,-0.24069343305494106,0.06470989833279184,0.1416230204382356
19-2042,-0.04574028799707083,-42.61694584544839,-2.0796419689711483,-1.4833525843778324,-0.6541825651245228,0.057893180531206845,0.10196492665668799
19-2043,-0.05821733758925253,-43.32067406649863,-2.0943292331664414,-1.757086996337656,-0.4407471159956524,0.10350487916686713,0.17280624776271125
19-2099,-0.06873413923059771,-37.16062134255456,-1.6128810789228,-1.304983601390553,-0.38560907305735004,0.07771159552510287,0.10908181919569726
19-3011,-0.1580323160145908,-39.937556877287406,-2.2248398903336497,-2.2637921489795074,-0.05696130551473244,0.09591356416059016,0.17190237636357253
19-3011,-0.0315240788632482,-51.53879079283575,-2.902434505040387,-2.5699341040882633,-0.4463348718921951,0.11383447094007182,0.17190237636357253
19-3022,-0.08395285956778342,-40.5932548655256,-2.530505287572027,-2.117443149040459,-0.5506939684268091,0.13763182989524103,0.1604077394103145
19-3032,-0.13744751515297593,-33.78559318011042,-1.5976945853114644,-1.6524691478070737,-0.11442586225950246,0.16920042475511177,0.7360985677555445
19-3039,-0.1972252419786955,-31.14967506546968,-1.8696363565318217,-1.2782277585785535,-0.6906107458890118,0.09920214793574367,0.08515363829416556
19-3039,-0.18601764509271676,-32.147942585448774,-1.5792305754822569,-1.1023966483311307,-0.5662874218385365,0.08945349468741037,0.08515363829416556
19-3041,-0.17312242354502747,-38.73900951987143,-2.851247077290272,-1.54435850092678,-1.3978584459881018,0.09096986962460996,0.24005706463544607
19-3051,-0.04063625881849195,-47.461751568215576,-2.330801756138584,-2.292823706231488,-0.20128561437946502,0.16330756447236894,0.1832535233106185
19-3091,-0.16933768906146934,-32.31326071245115,-2.203218614822132,-1.6118361359053566,-0.669094809615524,0.07771233069874861,0.10562183401039471
19-3092,-0.11937539377898945,-35.06022097611423,-2.9043473662107173,-2.237315424824574,-0.7559066321559522,0.08887469076980903,0.22436729203392636
19-3093,-0.17195246076483786,-26.435974933349318,-1.8577205233773806,-0.7653741516644201,-1.1424388744859169,0.050092502772956404,0.18655816081694399
19-3094,-0.251620659021635,-34.66319842148143,-2.224997334064709,-1.724778606235922,-0.5608964052733025,0.06067767744451569,0.15059481743808156
19-3099,-0.09917066028212247,-44.20382182798186,-2.1757350938775457,-2.0162992517593787,-0.2815980659359789,0.12216222381781172,0.19345094081969183
19-4021,-0.28238257189649585,-20.738562890529668,-1.3330167853184576,-0.9100305872007359,-0.46578705064606307,0.042800852528341427,0.22631312607548848
19-4031,-0.17957118126641655,-24.392368704560734,-1.2756105712835022,-0.7950953214270231,-0.5196884450479389,0.039173195191459786,0.2036989680207335
19-4042,-0.09054043696676324,-32.75746482619181,-1.3139322345532558,-1.0199439490627968,-0.3397029663075437,0.04571468081708474,0.16859960040019928
19-4051,-0.10153920111404455,-16.672200258923038,-1.0670655651902443,-0.4922456388333871,-0.6067381527497817,0.03191822639292452,0.29500441295765256
19-4061,-0.11325122499526304,-29.769054037893184,-1.6339802735982119,-1.2312205330444663,-0.46158260653851535,0.05882286598476982,0.2663305229021704
19-4071,-0.0621535236809954,-20.17513698252524,-1.1491576531038716,-0.628036282627336,-0.5640617139761943,0.042940343499658695,0.18178795919010593
19-4092,-0.1739840028947351,-25.852530185333677,-1.4957505259779968,-0.8087613531103703,-0.7378564741479865,0.05086730128035999,0.19750112070087233
19-4099,-0.14276217104420302,-36.04731211141024,-1.6405482324607332,-1.1969204806840827,-0.4791913846252003,0.0355636328485498,0.2087190286449796
19-4099,-0.12207942031077774,-26.56759486053867,-1.125393355601564,-0.7615010171728493,-0.40170657150309186,0.037814233074377146,0.2087190286449796
19-5011,-0.11274157379655778,-34.92522620568005,-1.5120513348564062,-1.3832909505500357,-0.19813705925159342,0.06937667494522293,0.1958880164904686
19-5012,-0.13015260746203391,-29.846394534308633,-1.6919972167856994,-1.139499098759026,-0.5927586139265486,0.04026049589987535,0.17699612036501922
21-1012,-0.056031312529218835,-5.940596270578613,-0.20614325658273724,-0.15072914997788622,-0.08510790174993899,0.029693795145087964,0.12045391256281013
21-1013,-0.11711298281427619,-19.79453885528964,-0.9873692632605766,-0.7463566222264904,-0.3006188438460846,0.059606202811998354,0.2995609242298869
21-1015,-0.14441886697402623,-21.20028121373014,-0.8723699277216856,-0.7951590952556673,-0.13475750223754002,0.057546669771521675,0.2648540398955799
21-1021,-0.1207136783095175,-14.813779975600063,-0.6244606459556312,-0.6527015958167701,-0.021292954084321636,0.04953390394546053,0.22857216109098788
21-1022,-0.15068878340009795,-20.927141555118308,-1.125097821954462,-0.963862038470404,-0.22795057848295164,0.06671479499889355,0.17871177588498233
21-1023,-0.12066383710411899,-18.361184154580325,-0.9661623228066705,-0.7383298629612058,-0.2816502050334946,0.05381774518802995,0.2562065883604192
21-1091,-0.09882660393241613,-19.87981507471284,-1.278673971960719,-0.9120918034622121,-0.40694306350760234,0.040360895009095454,0.14848494229158105
21-1092,-0.1386757234790003,-16.96318821474895,-0.6957066125190043,-0.6430480131073719,-0.10131231089084025,0.04865371147920783,0.19941599015325462
21-1093,-0.1448574850566441,-14.344163883833767,-0.42275735588997954,-0.5556726005211985,0.08899101704743018,0.04392422758378878,0.2703215646105237
21-1094,-0.11677615691593084,-17.87625146099621,-1.0811682861224439,-0.7340720402451324,-0.3810097985350773,0.033913552657765855,0.2502835003545476
21-2011,-0.019732293976299296,-2.443374370101294,-0.3320224916728298,-0.08203489682151144,-0.2912964287841655,0.04130883393284712,0.18794610005314327
21-2021,-0.06928147535466174,-7.787339891300479,-0.7001287954237059,-0.2847485336414506,-0.45712866154697096,0.04174839976471567,0.17207483304019044
23-1011,-0.15318005597372092,-22.681340512375527,-0.7537854905671679,-1.0128750127536483,0.17296513467746855,0.08612438750901186,0.261283556303221
23-1012,-0.08259284288489331,-12.825774210608975,-0.8798683883907525,-0.5716238941527125,-0.349304126757338,0.041059632519298006,0.18379653060803092
23-1021,-0.1976618066324476,-27.399615194134874,-1.3862586546414433,-1.230247825380253,-0.2363539959735954,0.08034316671240505,0.18603410415013988
23-1022,-0.18676295846234758,-22.178794170550198,-1.063899820480247,-0.8499923107197764,-0.27480315424467916,0.06089564448420859,0.16652844731579464
23-1023,-0.07289110007037204,-10.0145325874015,-0.4430804699970259,-0.3588701966579353,-0.14197114732592597,0.05776087398683538,0.11754667293981313
23-2011,-0.19435895860807248,-17.031400786637303,-0.5632934014654296,-0.7492642804640961,0.14214233216951566,0.04382854682915083,0.19550329349601903
23-2093,-0.041757719231671646,-21.11898008655915,-1.290003168845534,-0.8644227057980558,-0.46269041449426895,0.037109951446790745,0.19646363949978296
25-1194,-0.09358355261841726,-11.15046451308307,-0.5123859621594735,-0.3207768111897038,-0.22168406463587065,0.030074913666100933,0.15556410762440542
25-2011,-0.05674429005711639,-4.29148212006332,-0.07903997959561337,-0.25300459693397803,0.14268330001761775,0.031281317320746904,0.22327987467342814
25-3011,-0.06155198245652275,-5.822412173825015,-0.4588795013061957,-0.19104676885088478,-0.30548430636615054,0.03765157391083962,0.12435238687959727
25-3021,-0.08505566930840672,-7.538507926017037,-0.1836798790447629,-0.27022634689815783,0.05742292231072321,0.029123545542671714,0.1775330400621571
25-3031,-0.0057342144867892535,-0.396140585662725,-0.03334185126985334,-0.026709534948867297,-0.03888433358660359,0.03225201726561755,0.3696681994882032
25-4011,-0.12370877126310968,-14.47336035250901,-1.123262684308219,-0.5810828453798833,-0.5942894944227937,0.05210965549445801,0.17916829957199099
25-4012,-0.15247062322800672,-13.450065592146501,-1.108934677060696,-0.7891039346742268,-0.3695188960520035,0.04968815366553425,0.15011379692427518
25-4013,-0.6143394856363261,-10.625554387668041,-0.8723323301100789,-0.3788546555966459,-0.532075301928836,0.03859762741540296,0.14649706744133084
25-4022,-0.05878311128893675,-6.3024675924915705,-0.42086389717314,-0.167206724220891,-0.28549055927943723,0.03183338632718824,0.13728177859992607
25-4031,-0.040828483285850044,-2.886052774140029,-0.3857522186050075,-0.13880155239730385,-0.2774442856604864,0.030493619452782728,0.24460410844642544
25-9021,-0.19379020215420592,-22.450954650191147,-1.3039590795438367,-0.910866530157656,-0.4755549476072476,0.08246239822106682,0.1916917450815392
25-9031,-0.10113575220787305,-11.974038135924802,-0.4703636913824587,-0.372046057409126,-0.14480623651935964,0.046488602546026936,0.1554497594553803
27-1011,-0.07812939521991605,-17.804001434165237,-0.9742774952469997,-0.5980706924408761,-0.42702295097277565,0.05081614816665203,0.19801817401302024
27-1012,-0.07008705421057429,-9.209157762664702,-1.1346047545790543,-0.2345542705067638,-0.9311271997991915,0.03107671572690096,0.2830277588174006
27-1013,-0.19602429716606018,-8.569599943913921,-0.9732051021723613,-0.23589639275671948,-0.7700198970901577,0.03271118767451586,0.09343787070092002
27-1014,-0.22480360912722747,-7.609402631760811,-0.7091786550914994,-0.3063796067462117,-0.44434275604821405,0.04154370770292637,0.3042612012546919
27-1021,-0.17515546204067128,-28.495808258986127,-1.2855039571945506,-1.1109149065202284,-0.23385292328989538,0.0592638726155732,0.19720620300900693
27-1022,-0.25792634459413144,-13.610395401102474,-1.1470094596157971,-0.5693813531075187,-0.6186542874039036,0.04102618089562515,0.09253909987642572
27-1023,-0.019558605342945082,-1.4653442235068375,-0.3867494925862731,-0.06623852196275726,-0.3528367857473893,0.03232581512387345,0.28693995738989253
27-1024,-0.07115284541904233,-13.394007257053865,-0.7860382037025957,-0.6371703370886208,-0.19162543096885853,0.04275756435488365,0.18928329550275347
27-1025,-0.1077005298334745,-24.41271566403707,-1.4454224179759638,-1.1549648375637123,-0.34695933872871043,0.05650175831645887,0.18176460885418866
27-1026,-0.049322659349762224,-3.7182903543142287,-0.4319340700806933,-0.1506619667916591,-0.3161932612220384,0.03492115793300421,0.2908549994923586
27-1027,-0.7544259932647276,-13.917910435401556,-1.1049849881091598,-0.5016563167362671,-0.6451776162360243,0.04184894486313162,0.3205640569263739
27-2011,-0.03192014277274146,-2.882994270826563,-0.38253154380479737,-0.13950594464246846,-0.27887770230752285,0.035852103145193936,0.3520140744683897
27-2012,-0.12929658196282975,-12.089798503513581,-0.6519141630210634,-0.46499445285712016,-0.2355989900086377,0.048679279844694445,0.19399159754510675
27-2012,-0.16152434405024496,-11.757402718776794,-0.7263255021397543,-0.581593392508065,-0.19134536106690447,0.04661325143521511,0.19399159754510675
27-2012,-0.06663054822003743,-7.688221949801396,-0.40588257541975414,-0.2598499652499453,-0.18953528069044978,0.04350267052064094,0.19399159754510675
27-2012,-0.07171550039199805,-7.155750888083049,-0.5541877748989195,-0.2530510141020721,-0.335424574496741,0.03428781369989364,0.19399159754510675
27-2031,-0.10045614249977416,-7.533277132632533,-0.3584758413975706,-0.23645954010533554,-0.15793296801823375,0.03591666672599869,0.34921436414042617
27-2032,-0.10236622359191454,-10.33287243101312,-0.9392118953318436,-0.26234167637804706,-0.7190082543482026,0.04213803539440608,0.17729472398565216
27-2041,-0.16392768142694117,-10.502635456977181,-0.8139575673545258,-0.509021700771576,-0.34631552923149966,0.041379662648549864,0.35538586867160227
27-2042,-0.05029559769350988,-5.7283682973997525,-0.5718172163720445,-0.21892609267458862,-0.38662719599527495,0.03373607229781905,0.45291203256870816
27-3011,-0.048654918225678676,-5.011168866078754,-0.37377160392237885,-0.15107192976098727,-0.25978747740358665,0.03708780324219507,0.31259439283167767
27-3031,-0.12682906188740845,-17.882848628431816,-0.909803555096639,-0.9305033216485081,-0.034911894907878604,0.05561166145974772,0.2008562070107769
27-3041,-0.0833171654849548,-12.143870505276675,-0.6220819682655332,-0.3794294609478941,-0.28468975009198383,0.04203724277434473,0.23888343367016818
27-3042,-0.10717629223957235,-17.44961270502127,-1.0664997366930553,-0.5969096141744741,-0.5029391630157729,0.03334904049719167,0.21563613761888822
27-3043,-0.11473991195346785,-23.160252945569262,-1.2461807223673285,-0.9833908657202692,-0.3175379971602912,0.05474814051323196,0.1962636190302769
27-3043,-0.09869632297042057,-13.927834256061633,-0.8509011145239467,-0.5350769308248071,-0.3562947447746496,0.04047056107551006,0.1962636190302769
27-3091,-0.11004598091741262,-20.9706700353721,-1.115416401617252,-0.7119870587478498,-0.4422655455204163,0.03883620265101406,0.14920842506879106
27-3092,-0.017849404081216654,-2.202085938766222,-0.5693521028835606,-0.18414787391733745,-0.4148332414099509,0.02962901244372773,0.18600437831178818
27-4011,-0.039150222516497815,-6.102827302979848,-0.6655523777116077,-0.17720402158205406,-0.520065733557181,0.03171737742762737,0.23548215968844044
27-4012,-0.025152788284276188,-3.1071562631991405,-0.8058027832965204,-0.11760422698279838,-0.7196099226250037,0.03141136631128161,0.3838771874574247
27-4014,-0.020945686110551753,-2.8598756812303305,-0.8875671735360045,-0.0659339269208723,-0.8538002455710298,0.0321669989558977,0.28957996635985994
27-4021,-0.04551818139141906,-5.85235752723882,-0.8182792299172625,-0.14310079706787437,-0.7040503442868804,0.028871911437492237,0.20789019340985604
27-4031,-0.045586090156362544,-5.100267330931106,-0.7478342256921784,-0.20211480215304034,-0.5804090341242474,0.03468961058510933,0.3070076984132961
27-4032,-0.06281009363291018,-8.407899809621645,-0.8404949443300374,-0.259040290056777,-0.6154627616010591,0.03400810732779869,0.16775633188303685
29-1011,-0.14196714271393807,-18.58248034191862,-1.0532178987777452,-0.5323248184157698,-0.5678043835885127,0.04691130322653736,0.11863686645272997
29-1021,-0.48662596127426805,-10.93714467718697,-0.8605165534859944,-0.684113251575686,-0.23139299220230525,0.05498969029199685,0.09408207427609483
29-1031,-0.15178258517043805,-28.799064169678605,-1.5119564400538539,-1.4849498711823226,-0.14028899759280256,0.11328242872127126,0.22056044879709136
29-1041,-0.14808179867508467,-16.941787074655714,-1.368854454632924,-1.1022302137811923,-0.3272449487736928,0.06062070792196117,0.16972982919418822
29-1051,-0.16918532375223552,-15.300830938537274,-0.6901808455096146,-0.567377069512006,-0.1788948103776251,0.0560910343800165,0.09548731726345583
29-1071,-0.13326908544420724,-19.3892685810584,-0.9007784044843028,-0.7574140971833891,-0.21154462672100083,0.06818031942008718,0.1910230122221077
29-1071,-0.04454150415504042,-12.189816262952183,-0.6831221422975085,-0.38828729394826267,-0.3348138145821111,0.03997896623286534,0.1910230122221077
29-1081,-0.1241795579802874,-7.912039066384478,-0.8666398025465369,-0.29260292516059305,-0.6226297659881816,0.04859288860223776,0.23893515994213743
29-1122,-0.1621113521309123,-18.70583570576139,-1.0579525843230488,-0.880439848451485,-0.23852169414804392,0.06100895827648012,0.1665265591224654
29-1122,-0.11819402150715712,-16.547605125924544,-0.6666760041554891,-0.5990601308842809,-0.10461904518795206,0.03700317191674385,0.1665265591224654
29-1123,-0.11977833826775787,-21.435173214037963,-1.055674109776768,-1.0308698704468577,-0.07641611086857081,0.05161187153866065,0.13875030850031456
29-1124,-0.24366303884453094,-10.614027304804473,-0.9864940033661753,-0.400595265010836,-0.6238688016010174,0.03797006324567809,0.20756340175700672
29-1125,-0.12993754559274784,-22.22710927021298,-1.157530158975248,-0.7230336272216245,-0.48912120344494925,0.05462467169132568,0.2508829288135854
29-1126,-0.09649361394611307,-14.148443037543927,-0.7635979905796089,-0.5975021032140053,-0.20743380576962345,0.0413379184040199,0.29410643943337567
29-1127,-0.17292169823518894,-22.25516861928551,-0.7167675231555211,-0.7773393263642676,0.011953346136586607,0.04861845707215995,0.21257262835419866
29-1128,-0.06956310692469167,-24.69133573783709,-1.5422983969449682,-1.0605581312960637,-0.5402232603279509,0.058482994679046385,0.19011681379632295
29-1129,-0.1727805948492783,-21.87146235068781,-1.0902305407277004,-0.9566541192424949,-0.19761602097365127,0.06403959948844573,0.39234103824856303
29-1129,-0.1491656418058189,-28.85952551802903,-1.665456296829103,-1.2631003710504585,-0.4606401222131882,0.058284196434543745,0.39234103824856303
29-1131,-0.14172493858763524,-17.168793771535917,-0.8453296534622243,-0.6136541415780683,-0.28117893890223433,0.049503427018078305,0.3095011198464208
29-1141,-0.15013998593436123,-22.196593529499207,-0.3359653999039689,-0.9177217224793808,0.5261189586159054,0.05563736395950647,0.28583587438425484
29-1141,-0.15708236428714015,-19.747967766429735,0.02007103183986203,-0.8065589183961546,0.7866247060432219,0.04000524419279472,0.28583587438425484
29-1141,-0.1690804759102045,-26.529291829076747,-0.4496955788249881,-1.1581278829872403,0.6330294611279677,0.07540284303428457,0.28583587438425484
29-1141,-0.09100087233668566,-22.794584548826265,-0.23599863299112478,-0.8826234901521555,0.6000141425748073,0.046610714586223345,0.28583587438425484
29-1141,-0.159017877106961,-24.84162696158133,-0.35972495934903703,-1.0394120726345046,0.6207912750162747,0.05889583826919287,0.28583587438425484
29-1151,-0.070601694350952,-13.91978046043126,-0.8424186922162673,-0.515696287062116,-0.3728424458889319,0.0461200407347806,0.3028291798909324
29-1161,-0.13363024322965933,-17.368273489193154,-1.4171414150993575,-0.7622453894187764,-0.6986517673151358,0.043755741634554646,0.24376122202745965
29-1171,-0.11898183697406667,-22.483864544869274,-0.8681155766299793,-1.0297285671438892,0.08741039791423155,0.07420259259967832,0.186259499978497
29-1181,-0.13844037792838512,-21.800204210519887,-1.269980226490064,-0.7549065542023574,-0.5702243018680138,0.05515062958030725,0.21046637546824964
29-1215,-0.15951213427242916,-21.75718290659618,-0.9049905469965807,-0.9770456634199522,-0.01114028452330329,0.08319540094667488,0.1719993437700218
29-1216,-0.14689049004809993,-23.47146180429853,-1.2171909600994106,-1.110068961356626,-0.19607013797861694,0.08894813923583222,0.24113994702704034
29-1221,-0.13560823267937952,-20.141468458333087,-0.8750118642326039,-0.6750458890277948,-0.2689151064990858,0.06894913129427671,0.18077788849478083
29-1292,-0.2528636347260816,-11.229565923050574,-0.5567393803968996,-0.4269245167058058,-0.16904235266901368,0.03922748897791983,0.25213264733650975
29-2031,-0.20849130787114906,-17.822305593445286,-0.9949424240993752,-0.718903266011266,-0.31815197423884145,0.04211281615073226,0.25275483184287495
29-2032,-0.06879200382530784,-14.040574183335808,-0.9475962660647705,-0.47694455348231557,-0.5123354315507536,0.04168371896829859,0.262170484794372
29-2033,-0.09697228784111651,-19.015384883390173,-1.3142522276456923,-0.624971349993015,-0.7295357656132948,0.04025488796061749,0.26269259082683893
29-2034,-0.6539000797016287,-10.570324633628788,-0.6114242784356425,-0.37746526396191804,-0.2659758427557013,0.03201682828197683,0.28078311442281434
29-2035,-0.12037857556799654,-10.743004354951966,-0.9910850028312455,-0.3230121241933577,-0.6999064584200143,0.03183357978212653,0.2627999943218797
29-2051,-0.14227581291191702,-21.189442830195393,-0.8725031046658365,-0.7253635090062875,-0.19010951652006014,0.04296992086051121,0.2808874452645598
29-2052,-0.003295997790732316,-0.2901481471523841,0.06221015678998176,-0.018512775922314706,0.04630573666417925,0.034417196048117216,0.29865110382235516
29-2053,-0.045476259577812005,-5.462572594382364,-0.4497071632783789,-0.24592705765964284,-0.2396860815050661,0.035905975886330044,0.28983492581288184
29-2055,-0.03783350682245886,-4.315895423805863,-0.41044318806844293,-0.14319781567645107,-0.2976451871973489,0.03039981480535703,0.29155054922970125
29-2056,-0.07526546387209564,-4.640900025026686,-0.5480430302008927,-0.12840166781799,-0.44821554967394706,0.02857418729104433,0.2938467771358346
29-2057,-0.32307070104359137,-11.184946332896676,-0.7979994930723637,-0.46351406123825756,-0.36359547208758825,0.029110040253482072,0.2099944160433509
29-2061,-0.12714961093140795,-7.185067488141791,-0.12773583124158838,-0.3294524343682075,0.16604968613088333,0.035666916995735765,0.30462058817982207
29-2081,-0.0636181583810689,-5.410921986096426,-0.31327173048158574,-0.1793301239071723,-0.16828393473766567,0.03434232816325222,0.2223736013229196
29-2091,-0.18479318818827467,-10.606272004008817,-0.8267786528077767,-0.3474245973032182,-0.5235716917715694,0.04421763626701081,0.17013654279354018
29-2092,-0.04681260169023737,-13.809043736899511,-0.905394434620646,-0.530749334797807,-0.4186694586446227,0.04402435882178368,0.19886362614233954
29-9092,-0.17230963442224934,-32.89038086224264,-1.799606602018819,-1.7465173550673088,-0.11776125779314617,0.06467201084163587,0.20032418310551847
31-1131,-0.08045053039275987,-5.035637108364165,0.08579299240041838,-0.21920730614640105,0.2726689783864562,0.03233132016036322,0.354147207724131
31-1132,-0.002037065658134922,-0.0716691716155952,-0.1937709067983282,-0.0033278102717333446,-0.22405104436313072,0.03360794783653587,0.278849207453272
31-1133,-0.029426141633230034,-2.732676597955618,-0.51109166476125,-0.09770507291650876,-0.4457837423626585,0.03239715051791725,0.3668502719803848
31-2011,-0.11982195289579568,-11.173798978631972,-0.6407239930840269,-0.4022343597826734,-0.2748794750411081,0.03638984173975457,0.16170696653280547
31-2012,-0.08244209478182692,-5.819336948224055,-1.2278064554331731,-0.1446787905756648,-1.1143909175041133,0.03126325264660501,0.29282894688930616
31-2021,-0.1680872310342818,-8.078806144325242,-0.5673057513210313,-0.3962198600154152,-0.20922885875465447,0.038142967449038334,0.15141719293159772
31-2022,-0.08551971748311145,-5.420470779636538,-0.5247266997412248,-0.1948756250167527,-0.3659501581662572,0.03609908344178514,0.2662679779479644
31-9011,-0.12085709365675215,-10.670433194794041,-0.7003109980119699,-0.5193654956378131,-0.2144654731868605,0.03351997081270364,0.3109640553000017
31-9091,-0.0052175756866738995,-0.4437350759927681,0.026648124598485534,-0.025831308826486765,0.020096676257876478,0.03238275716709582,0.1817159418600145
31-9092,-0.04240098481513788,-3.277332735505108,0.043379055091935736,-0.1185957386753076,0.12800061036078558,0.03397418340645775,0.2724743713977862
31-9093,-0.004882957303343588,-0.8523186710444853,-0.6009766898573892,-0.026865283290680164,-0.5946436741744061,0.020532267607697108,0.24207433897364838
31-9094,-0.22719825137089386,-17.684148337614687,-0.847123764826609,-0.6725455036513828,-0.2109334136694767,0.036355152494250476,0.19110941381332358
31-9095,0.00029669059277479356,0.14281557608635914,-0.29187594992226407,-0.0005573196959236526,-0.3221626203177461,0.030843990091405704,0.30250814091175204
31-9096,-0.09113507060585188,-6.1557811746748365,-0.4649618198277947,-0.2797274094813793,-0.21823015720155636,0.03299574685514095,0.2880456427157383
31-9097,-0.17843595214124366,-13.896239588460572,-0.854062861697598,-0.5234491203610978,-0.3637387519284423,0.03312501059194206,0.24229122072834386
31-9099,-0.15047114959225313,-17.514901205102685,-0.7126756089548412,-0.5275410215051091,-0.2257104054878285,0.0405758180380964,0.2303645774642038
31-9099,-0.02154585234511505,-6.253487107055228,-0.6417244671289364,-0.33150896550562914,-0.34299313051083,0.03277762888752278,0.2303645774642038
33-1011,-0.11004598334058781,-7.165431382468376,-0.5332587902967276,-0.33865409279819714,-0.23481377414992144,0.04020907665139095,0.20176788587543015
33-1012,-0.07439286941658457,-8.934619802715554,-0.41603281150090643,-0.4060496819600745,-0.051328888818954255,0.04134575927812234,0.15202791813466243
33-1021,-0.0769010432739397,-13.446687695795372,-0.915191321678472,-0.504627679983348,-0.44561594194788334,0.035052300252759405,0.1841025011649493
33-2011,-0.030405991973935977,-5.43255990450438,-0.37739811167910586,-0.22272582187308032,-0.18893537886497125,0.034263089058945706,0.15327387135372383
33-2021,-0.07298990792187272,-25.855393732824528,-1.1434880402103178,-0.988620590591291,-0.1963320063382885,0.04146455671926175,0.2078501351447115
33-2022,-0.3632624426541968,-12.681677821504609,-1.1104355270869815,-0.5203448404879274,-0.634376331805198,0.044285645206143975,0.22781795604934763
33-3011,-0.0032933770029811007,-0.098666171949362,-0.6012397252469146,-0.005891698646074417,-0.6311181502087226,0.035770123607882454,0.1685252140200646
33-3012,-0.04152957937414683,-3.018677341477046,-0.1283165880044601,-0.07355903806843944,-0.08416168862420426,0.02940413868818359,0.2660407391967996
33-3021,-0.11974097609452998,-20.085814522661874,-0.9484986083753011,-0.8500967015511054,-0.1412251463498313,0.042823239525635604,0.1200310695742659
33-3021,-0.05481641757354667,-14.683401892882038,-0.8235443243721257,-0.5147126377355478,-0.34962799606736805,0.040796309430790156,0.1200310695742659
33-3021,-0.05756950203413974,-39.2049558392014,-2.1135607835840786,-1.9198426566370417,-0.2894998206959445,0.09578169374890755,0.1200310695742659
33-3031,-0.19534437149095413,-22.298769347337867,-1.28926177333594,-0.8143404693618295,-0.5225435028885892,0.04762219891447872,0.25308163895851576
33-3041,-0.010545595449216159,-0.9748170999796227,-0.7862158834197159,-0.03759816566872898,-0.7774131132447382,0.028795395493751208,0.13308645379626993
33-3051,-0.17527181113007562,-12.790033295413098,-0.4339466765026456,-0.5594191367263948,0.08147838827503495,0.043994071948714186,0.1880145872785004
33-3051,-0.02245128902900194,-14.419025260655705,-0.4486147645040548,-0.6824028323505344,0.1816146533798264,0.052173414466653245,0.1880145872785004
33-3052,-0.10142787050353251,-16.831470546811964,-1.6130742207517184,-0.419249682847584,-1.2383860508340474,0.04456151292991306,0.22816999399682736
33-9011,-0.1269223020879425,-9.73382000198342,-0.7097296944962768,-0.46281472637575094,-0.28429397414333657,0.037379006022810746,0.1945140349170429
