code,dL,strip_adj,cong_adj,reinst_adj,total_adj
25-1011.00,-4.422824800349599e-05,-0.43181274067198894,0.007791857956013448,0.04453049384883112,-0.37949038886714437
25-1021.00,-7.017780024794488e-07,-0.40119023414444177,0.001261770652759342,0.05733132417374698,-0.34259713931793545
25-1022.00,2.2884986534485376e-05,-0.295451999570699,-0.0007599961276292255,0.042929934422492266,-0.25328206127583597
25-1031.00,-2.8907130526501635e-06,-0.45034218934520087,0.015136842032871023,0.05566689972356942,-0.37953844758876043
25-1032.00,-1.716087038932087e-05,-0.4562018327434596,-0.0024372510328705133,0.05314145169757145,-0.40549763207875866
25-1041.00,-1.4410715359432815e-06,-0.4347054749692729,0.0023073850983408306,0.053038930942720164,-0.3793591589282119
25-1042.00,-2.8050848436490556e-05,-0.35240505623929286,-0.007465482430010439,0.03505606743038525,-0.32481447123891805
25-1043.00,-4.008070552778873e-07,-0.4498087376816038,0.014376089330613073,0.05237954374086584,-0.3830531046101249
25-1051.00,-8.311582983821478e-06,-0.45724136592038533,0.027580592242281377,0.05026791871739089,-0.37939285496071307
25-1052.00,-5.050947514166276e-06,-0.36712802308063397,-0.0016132629018659195,0.04229597221427639,-0.3264453137682235
25-1053.00,-3.5136358776189906e-06,-0.47828062877530764,-0.00035207873100473464,0.05704655927799296,-0.4215861482283194
25-1054.00,9.505175401492279e-07,-0.33837850545673565,-0.017969136178399125,0.04517819179459437,-0.3111694498405404
25-1061.00,-5.910664319272131e-06,-0.5402048772556651,-0.0023232130459600597,0.05666188609078082,-0.48586620421084437
25-1062.00,2.298971456727233e-06,-0.3013602970994427,-0.013225567847106934,0.04349118688835363,-0.271094678058196
25-1063.00,8.731375904533705e-07,-0.38087173987634015,-0.0067512854352722584,0.04826261905757345,-0.33936040625403896
25-1064.00,-1.6095242330198288e-06,-0.4854871150944291,0.012470581540287906,0.055357286418491025,-0.41765924713565017
25-1065.00,3.2177304166629912e-06,-0.34816684151654886,-0.006680346325778519,0.04680615025847645,-0.30804103758385093
25-1066.00,1.673912962617285e-06,-0.34702307634315366,-0.011171874621204392,0.05346876199063866,-0.3047261889737194
25-1067.00,1.899187258365596e-06,-0.3768337707835183,0.004224910168221019,0.053736181155462415,-0.3188726794598349
25-1071.00,0.00014586325294402725,-0.26844919027812786,0.0007946627536665751,0.04234077724148788,-0.2253137502829734
25-1072.00,-5.156893075100165e-05,-0.4679516215372459,0.03939972513562484,0.04532458607670886,-0.3832273103249122
25-1081.00,2.4503425779850117e-05,-0.2762943523905097,-0.031685574929559035,0.04456680156097903,-0.2634131257590897
25-1082.00,-8.240967455178004e-07,-0.4028604294033915,-0.0010724706981606325,0.04782246407140267,-0.35611043603014947
25-1111.00,2.857319192230742e-06,-0.3507596714941399,-0.006505332691975063,0.04620255764119907,-0.3110624465449159
25-1112.00,5.961049422200672e-06,-0.3248646775865498,-0.013448456538836862,0.050266756480672026,-0.28804637764471464
25-1113.00,-8.740048072379059e-07,-0.2380433625333489,-0.08380078399206159,0.032049093207464185,-0.2897950533179463
25-1121.00,4.09774722324518e-05,-0.26879487796745405,-0.019865827212517395,0.038251100445527264,-0.2504096047344442
25-1122.00,8.427821482171789e-06,-0.3398959460585842,-0.0076400840783770185,0.04966619893373059,-0.29786983120323063
25-1123.00,3.5335279069729076e-05,-0.2610922879465538,-0.01168209710416157,0.04117536097029939,-0.231599024080416
25-1124.00,2.0553058755396942e-05,-0.23671607049131405,0.007168922180250448,0.041842287059282945,-0.18770486125178065
25-1125.00,-3.244421020033175e-05,-0.5856355940723614,-0.008759225843867569,0.031186604632157167,-0.5632082152840718
25-1126.00,1.5758863390506883e-05,-0.2489930343754816,0.002212867881681735,0.04118367990405858,-0.20559648658974128
25-1192.00,-7.059053386115205e-07,-0.4296529066768371,-0.005731235291604797,0.04623767233961029,-0.3891464696288316
25-1193.00,4.188115747396715e-07,-0.3709307069347303,-0.004175862125815222,0.04491768195926271,-0.3301888871012828
25-1194.00,1.7791042958968054e-05,-0.3207768111897038,0.028559255684148965,0.02611712602420102,-0.2661004294813538
25-2011.00,0.0002636578966525873,-0.25300459693397803,-0.04473851552029373,0.03464487474887834,-0.2630982377053934
25-2012.00,6.341954365253152e-05,-0.2580144059708327,-0.049336072708535905,0.03780538771479236,-0.26954509096457624
25-2021.00,0.002015970311828294,-0.12612830361885452,-0.07529685060532199,0.047916601386481794,-0.1535085528376947
25-2022.00,0.0009888005323967913,-0.1191820765725855,-0.06289350293752305,0.048775527052796086,-0.13330005245731247
25-2023.00,2.034915222296029e-05,-0.09103633660738675,-0.06071332006316288,0.03982396712372083,-0.1119256895468288
25-2031.00,0.0013372582144551707,-0.15133839581313868,-0.07567144924754743,0.04847711240306207,-0.17853273265762404
25-2032.00,0.00012883796890758603,-0.12590537596540585,-0.05599655464182751,0.03719672660443152,-0.14470520400280185
25-2051.00,-8.624244190030383e-06,-0.3105619462130509,-0.047095753102773585,0.027326978446735595,-0.3303307208690889
25-2057.00,7.718174765871354e-05,-0.2453652037118328,-0.013914186727643774,0.040890698510944734,-0.21838869192853183
25-2058.00,0.00016670254665480477,-0.2066360326793535,-0.02567990831928091,0.04256617653807693,-0.18974976446055747
25-2059.01,-3.2224569484524935e-05,-0.5826226900172928,0.09772377499055818,0.03725893607332598,-0.4476399789534087
25-3011.00,3.511276758439921e-05,-0.19104676885088478,-0.01419817033537285,0.027320287659943876,-0.17792465152631376
25-3021.00,0.00014408237335545335,-0.27022634689815783,-0.026671792688644835,0.028728300426152487,-0.2681698391606502
25-3031.00,0.0006994475744234565,-0.026709534948867297,-0.08934100034459469,0.02904368059336182,-0.08700685470010017
25-3041.00,8.787526617976449e-05,-0.25425670591673954,0.0033722594950322815,0.029659213110722504,-0.22122523331098476
25-4011.00,-1.0580729669147007e-05,-0.5810828453798833,0.058415309034433704,0.02854902781592994,-0.49411850852951966
25-4012.00,-3.888250643870273e-05,-0.7891039346742268,0.20096946097034651,0.030319328198771256,-0.557815145505109
25-4013.00,-9.692418633745834e-06,-0.3788546555966459,0.009149781591224926,0.0259276884220756,-0.34377718558334536
25-4022.00,0.00012232375249061163,-0.167206724220891,-0.009325427178684453,0.02412914341018757,-0.15240300798938788
25-4031.00,4.8036035896656957e-05,-0.13880155239730385,-0.0658754763029532,0.02157303433088531,-0.18310399436937175
25-9021.00,-2.5175407349108866e-05,-0.910866530157656,0.11104555659197857,0.05119127906498999,-0.7486296945006874
25-9031.00,-8.588736466800737e-05,-0.372046057409126,0.0413337387402799,0.04033765429074876,-0.29037466437809734
25-9044.00,0.00015472942969890682,-0.11760597847772969,-0.06157675284969644,0.028030795588128488,-0.15115193573929764
27-1011.00,-5.849978750052789e-05,-0.5980706924408761,0.10566745894740137,0.033583224821453594,-0.4588200086720211
27-1012.00,-3.519349076806731e-06,-0.2345542705067638,-0.06142915897475554,0.01403520518770529,-0.28194822429381405
27-1013.00,-1.7075788712370054e-06,-0.23589639275671948,-0.01901962757388187,0.015236650138652497,-0.23967937019194885
27-1014.00,5.7489882012880516e-06,-0.3063796067462117,0.0019468639241200236,0.03075018604688884,-0.2736825567752028
27-1021.00,-0.0001031611095517599,-1.1109149065202284,0.2603856026498259,0.04509775290318796,-0.8054315509672145
27-1022.00,-3.151025470406531e-05,-0.5693813531075187,0.14809602736279182,0.022575257675931937,-0.39871006806879494
27-1023.00,4.2605327989177704e-05,-0.06623852196275726,-0.09370158630081837,0.022602727427547986,-0.13733738083602764
27-1024.00,-0.00019455492976270064,-0.6371703370886208,0.10389352467251056,0.03508990907251386,-0.4981869033435964
27-1025.00,-0.00022029204122654138,-1.1549648375637123,0.2715561744778814,0.03629183991257445,-0.8471168231732564
27-1026.00,0.0001505484183470532,-0.1506619667916591,-0.06218680102386198,0.026294742940087712,-0.18655402487543338
27-1027.00,-1.1716151241100977e-05,-0.5016563167362671,0.13530468760371495,0.023291522045056468,-0.3430601070874957
27-2011.00,6.292916991839498e-05,-0.13950594464246846,-0.06038692064726847,0.02515455517469345,-0.17473831011504348
27-2012.00,-3.06671529086758e-05,-0.46499445285712016,0.048437119383778704,0.04215588996913633,-0.3744014435042051
27-2012.03,-0.00015664934113714243,-0.581593392508065,0.0358196647695328,0.04112660556082881,-0.5046471221777034
27-2012.04,0.00010435853285836456,-0.2598499652499453,-0.04370184379304476,0.038692283191218646,-0.2648595258517714
27-2012.05,3.197955781474287e-05,-0.2530510141020721,-0.011449379831793838,0.0319133801487248,-0.23258701378514113
27-2021.00,-1.3334788846930938e-05,-0.48832456871952257,0.03793289372026587,0.023252618589871155,-0.42713905640938554
27-2022.00,-4.274823592984728e-05,-0.4479095758250913,0.0375676804251186,0.050496414154979075,-0.3598454812449936
27-2023.00,-4.375076460180699e-05,-0.6775726800917328,0.1648009587028012,0.01163575550057594,-0.5011359658883556
27-2031.00,1.2249575854374518e-05,-0.23645954010533554,-0.005090599616721647,0.02490197655542925,-0.21664816316662794
27-2032.00,-2.0037643931971335e-06,-0.26234167637804706,-0.05517938254351051,0.022423820979351916,-0.29509723794220566
27-2041.00,-9.134400355853786e-06,-0.509021700771576,0.04908122226990397,0.03070136437391513,-0.42923911412775695
27-2042.00,3.0707366127054716e-05,-0.21892609267458862,0.022420803724557015,0.02067704312158991,-0.1758282458284417
27-3011.00,3.0329123571749025e-05,-0.15107192976098727,-0.04273291237659249,0.02882842352562731,-0.16497641861195245
27-3031.00,-0.0006066465079716166,-0.9305033216485081,0.15306221963740096,0.048314929580453025,-0.7291261724306541
27-3041.00,-1.3133454757354411e-06,-0.3794294609478941,0.0036324766152153742,0.034481625252365866,-0.34131535908031285
27-3042.00,-7.746367462658973e-05,-0.5969096141744741,0.11192101420605871,0.01895628216642331,-0.46603231780199206
27-3043.00,-0.00010758662709634508,-0.9833908657202692,0.12886144939052935,0.03497046775717472,-0.8195589485725652
27-3043.05,-4.3151862779187755e-05,-0.5350769308248071,0.07823066200315765,0.02550318901400317,-0.4313430798076463
27-3091.00,-0.00010237717034936115,-0.7119870587478498,0.12773517422737424,0.0222977461101177,-0.5619541384103579
27-3092.00,1.0577117957587536e-05,-0.18414787391733745,0.00017804239841900937,0.014163539894221255,-0.16980629162469718
27-4011.00,4.795305117923142e-05,-0.17720402158205406,-0.00034559912356613154,0.023430923752067123,-0.15411869695355307
27-4012.00,8.922827370632936e-06,-0.11760422698279838,-0.05687697644352241,0.021221467492076318,-0.15325973593424447
27-4014.00,2.5507613806724765e-05,-0.0659339269208723,0.01827893399375391,0.01736290915658234,-0.03029208377053605
27-4021.00,1.315317025922763e-07,-0.14310079706787437,-0.050744903537168984,0.01795601554706394,-0.17588968505797942
27-4031.00,1.0312173975631758e-05,-0.20211480215304034,-0.0011551923486328164,0.02437428779643014,-0.17889570670524302
27-4032.00,-8.003498650061778e-06,-0.259040290056777,-0.024451633026546737,0.0216002926344121,-0.2618916304489116
29-1011.00,-5.219765966545242e-05,-0.5323248184157698,0.09930579536591244,0.027072510029849894,-0.4059465130200075
29-1021.00,-0.000185012175021969,-0.684113251575686,0.03515999392165181,0.050383597434846994,-0.5985696602191872
29-1022.00,4.089933457671891e-06,-0.22363207971762433,0.016910799990693448,0.036062655980338754,-0.17065862374659213
29-1023.00,-1.3252610229179472e-05,-0.5685846834135391,0.012755235552421862,0.030462601998795247,-0.525366845862322
29-1024.00,-1.0257860304719163e-06,-0.2576720129408949,-0.3224064209662796,0.01387560798724552,-0.566202825919929
29-1031.00,-0.00030043065209573176,-1.4849498711823226,0.2857181929509469,0.08268062745961258,-1.116551050771763
29-1041.00,-0.00013446898614538248,-1.1022302137811923,0.15352291178068844,0.04324762062288601,-0.9054596813776179
29-1051.00,-0.00020546810912466947,-0.567377069512006,0.07630517617439958,0.0482902970475223,-0.44278159629008407
29-1071.00,-0.00020424353296327497,-0.7574140971833891,0.09504725548846915,0.05596646908283409,-0.6064003726120859
29-1071.01,-1.9141120779446637e-05,-0.38828729394826267,0.021586530698484374,0.0351710717978837,-0.3315296914518946
29-1081.00,-1.5879492232517484e-06,-0.29260292516059305,-0.026672850019267003,0.03117656124356616,-0.2880992139362939
29-1122.00,-0.00030987182969522667,-0.880439848451485,0.12762925520086954,0.046710137002816676,-0.7061004562477988
29-1122.01,-0.00015048659828662133,-0.5990601308842809,0.08877889392041016,0.03274147854523646,-0.4775397584186343
29-1123.00,-0.0006195780519940375,-1.0308698704468577,0.16414314786121098,0.046456868218943015,-0.8202698543667037
29-1124.00,-1.53213569520371e-05,-0.400595265010836,0.03524915812435614,0.024805946100836085,-0.34054016078564375
29-1125.00,-3.3424689098849865e-05,-0.7230336272216245,0.1481004144946314,0.0312169227395227,-0.5437162899874703
29-1126.00,-0.0001278116942106585,-0.5975021032140053,0.07282746475836799,0.03907844892461876,-0.4855961895310186
29-1127.00,-0.0002898042651063101,-0.7773393263642676,0.12201846742849787,0.047375028112658146,-0.6079458308231116
29-1128.00,-2.967067711920524e-05,-1.0605581312960637,0.29665242487329957,0.030019036010893174,-0.733886670411871
29-1129.01,-3.900651886870024e-05,-0.9566541192424949,0.08469624272579379,0.05179498313744846,-0.8201628933792526
29-1129.02,-6.386079751703608e-05,-1.2631003710504585,0.22614496130899964,0.03254639512933366,-1.0044090146121252
29-1131.00,-8.60549581569248e-05,-0.6136541415780683,0.13220660848990606,0.037414023814472674,-0.44403350927368956
29-1141.00,-0.0010861141603192813,-0.9177217224793808,0.04215187139480592,0.10007970731381044,-0.7754901437707644
29-1141.01,-0.0009477139462202092,-0.8065589183961546,0.04221480109346065,0.09310453311216982,-0.6712395841905241
29-1141.02,-0.0026397552759924586,-1.1581278829872403,0.07787030162390574,0.1360937632245709,-0.9441638181387637
29-1141.03,-0.001833002017045754,-0.8826234901521555,0.055496054029544384,0.09187434486307167,-0.7352530912595394
29-1141.04,-0.004334453814712015,-1.0394120726345046,0.12095473565794856,0.10313671835321392,-0.8153206186233422
29-1151.00,-5.013152859450085e-05,-0.515696287062116,0.04371868672995172,0.037714751137734925,-0.43426284919442937
29-1161.00,-2.1439573441779568e-05,-0.7622453894187764,0.08835518586362356,0.02176095747190887,-0.652129246083244
29-1171.00,-0.0005859293957170011,-1.0297285671438892,0.11706527174519143,0.0787932087848211,-0.8338700866138766
29-1181.00,-3.396260815110826e-05,-0.7549065542023574,0.2257636267854055,0.029675624361812147,-0.49946730305513976
29-1211.00,-7.212433843390537e-05,-0.7753290141777232,0.15396447842986705,0.03781202066314382,-0.5835525150847123
29-1213.00,-3.7839870734225e-05,-1.0682815831954677,0.22609762721934556,0.028669356754454256,-0.8135145992216679
29-1214.00,-9.06237673121486e-05,-1.0386534425610927,0.10943718677133774,0.06752932600986616,-0.8616869297798888
29-1215.00,-0.0001783923899455648,-0.9770456634199522,0.1274324203766537,0.07866941659809301,-0.7709438264452055
29-1216.00,-0.0001706474375046489,-1.110068961356626,0.10252773738381338,0.07336684988796449,-0.934174374084848
29-1217.00,-3.5459712292772976e-05,-1.3081343347245515,0.22932748582903617,0.07658838954449276,-1.0022184593510226
29-1218.00,-4.328828623710697e-05,-0.9481050334656347,0.10389677011844789,0.07130184366834502,-0.7729064196788418
29-1221.00,-5.486777769218225e-05,-0.6750458890277948,0.040353887385483844,0.05442148654717727,-0.5802705150951337
29-1222.00,-4.960124770009555e-05,-1.9993363657061194,0.6019147405744947,0.09367618282040535,-1.3037454423112194
29-1223.00,-0.00010350438635456278,-1.087137450028512,0.3414609581551731,0.04274458656968916,-0.7029319053036498
29-1224.00,-0.0001252179271597001,-1.678461275965254,0.2302832171551239,0.08350419752813965,-1.3646738612819904
29-1229.01,-0.0007661728303885986,-1.0432819103061037,0.2035845901457778,0.05740101134417097,-0.782296308816155
29-1229.02,0.00016672540890866057,-0.3381838113559201,0.05000958389035537,0.05234670437241462,-0.23582752309315014
29-1229.03,-0.0001355422529131841,-0.6077477226339618,0.08279024678837654,0.05342761120653261,-0.47152986463905266
29-1229.04,-0.0007332685803141503,-1.4580456467115825,0.19689664449989386,0.1251543919542346,-1.135994610257454
29-1229.05,-0.001243640284543835,-1.7183235055236887,0.4918876901445206,0.14104893907944405,-1.085386876299724
29-1229.06,-0.0006473041638569274,-1.1283797725881555,0.1327712716777425,0.08735296157628358,-0.9082555393341294
29-1241.00,-1.308408626658214e-05,-0.8017960449155721,0.12803185761125713,0.0727834264406777,-0.6009807608636373
29-1291.00,-1.889558370851322e-05,-0.7132022157774869,0.09235418182704791,0.026695676013567038,-0.5941523579368719
29-1292.00,1.4269794067723598e-05,-0.4269245167058058,0.014658102685937813,0.036256337345109024,-0.37601007667475894
29-1299.01,-7.393327746251334e-05,-0.8718906673025306,0.12691609017663152,0.043685378109815876,-0.7012891990160832
29-1299.02,-0.00011016347072107056,-1.3622625126795378,0.21032466746321488,0.05226130378601468,-1.0996765414303082
29-2031.00,-0.0001080550773558553,-0.718903266011266,0.11988921524547758,0.034816688497246506,-0.5641973622685419
29-2032.00,-7.678905596038434e-05,-0.47694455348231557,0.04815552968955039,0.029545296412239352,-0.3992437273805258
29-2033.00,-3.9194752689762614e-05,-0.624971349993015,0.1815469804101406,0.020970604898842726,-0.4224537646840316
29-2034.00,-4.939229772610689e-05,-0.37746526396191804,0.019704323469480478,0.027854681690195893,-0.32990625880224167
29-2035.00,-2.0423985422347607e-05,-0.3230121241933577,0.09396950995862907,0.018030656926395938,-0.21101195730833266
29-2036.00,-1.7786516858622554e-05,-0.9745331308428651,0.3560589318395797,0.014445770637192101,-0.6040284283660933
29-2051.00,-3.4712997738010865e-05,-0.7253635090062875,0.06835107382417593,0.03643208301380252,-0.6205803521683091
29-2052.00,0.0008164594568239266,-0.018512775922314706,-0.08629610966234758,0.03856480015587005,-0.06624408542879223
29-2053.00,6.426392666894964e-05,-0.24592705765964284,-0.01303507911829982,0.029130197161163274,-0.2298319396167794
29-2055.00,7.928172802287034e-05,-0.14319781567645107,-0.07613329825703774,0.029870102906282003,-0.1894610110272068
29-2056.00,8.176935645413399e-05,-0.12840166781799,-0.05385073629057624,0.023105667296523524,-0.15914673681204272
29-2057.00,-5.7339241218951336e-05,-0.46351406123825756,0.06487131843779137,0.020991260689359414,-0.3776514821111068
29-2061.00,0.0004226885514383265,-0.3294524343682075,-0.04075947948892056,0.048448515353424426,-0.3217633985037036
29-2081.00,6.20717516517663e-05,-0.1793301239071723,-0.06620235266534902,0.03565884625761928,-0.20987363031490203
29-2091.00,-1.3961005734334432e-06,-0.3474245973032182,0.05517975536954589,0.03115840307270412,-0.26108643886096816
29-2092.00,-9.843342418261043e-06,-0.530749334797807,0.025104905326607696,0.03343404725628485,-0.4722103822149144
29-2099.01,-0.00039258366680265634,-0.8624772225059214,0.15150820908767315,0.03534967186392768,-0.6756193415543206
29-2099.05,-0.00026882892808849704,-0.6972179871428237,0.1229595117028559,0.030974621524488377,-0.5432838539154794
29-2099.08,-0.0002673051575522007,-0.6230164611365394,0.1493087226534917,0.02723258120819505,-0.44647515727485265
29-9091.00,-4.4532329712295064e-05,-0.609211958207093,0.10256304580422482,0.027945812411140025,-0.4787030999917281
29-9092.00,-1.375671045120505e-05,-1.7465173550673088,0.586533104180178,0.03436080108369799,-1.1256234498034328
29-9093.00,1.2408881894602084e-05,-0.10354509915788812,-0.054992333854485764,0.020249335413608627,-0.13828809759876526
29-9099.01,-0.00011660560187892253,-0.9897052539954219,0.15557981391966136,0.03114303619058667,-0.8029824038851738
31-1131.00,0.0015083642793242693,-0.21920730614640105,-0.07002064974108446,0.038831429096192416,-0.2503965267912931
31-1132.00,7.757374802165552e-05,-0.0033278102717333446,-0.1169095474556161,0.02147889700978478,-0.09875846071756467
31-1133.00,3.778094369249522e-05,-0.09770507291650876,-0.03149556617495364,0.02005321552704853,-0.10914742356441387
31-2011.00,-9.207847978023095e-06,-0.4022343597826734,0.04645686380909009,0.027823437593148093,-0.32795405838043523
31-2012.00,7.208108652882409e-07,-0.1446787905756648,-0.10153397885776405,0.011166291011492024,-0.23504647842193682
31-2021.00,4.120413787170362e-06,-0.3962198600154152,0.04160549108443323,0.03443264097722887,-0.3201817279537531
31-2022.00,2.540595342264844e-05,-0.1948756250167527,-0.05217523520862821,0.02514572815489169,-0.22190513207048923
31-9011.00,-7.629894228395825e-05,-0.5193654956378131,0.027085445226161298,0.023238437599975903,-0.4690416128116759
31-9091.00,0.0006046090310067383,-0.025831308826486765,-0.11417021481185285,0.03877128146290909,-0.10123024217543053
31-9092.00,0.0010485041469115624,-0.1185957386753076,-0.08937784071104504,0.04443670876607975,-0.1635368706202729
31-9093.00,7.505221511378858e-05,-0.026865283290680164,-0.07260021802558825,0.014090841505649543,-0.08537465981061887
31-9094.00,-5.9503680630739435e-05,-0.6725455036513828,0.02736365838855015,0.023410871193481952,-0.6217709740693507
31-9095.00,5.265019014784965e-05,-0.0005573196959236526,-0.12383854560958785,0.020260634997266713,-0.10413523030824479
31-9096.00,3.857065038740781e-05,-0.2797274094813793,-0.010880638545881727,0.02778061469838411,-0.2628274333288769
31-9097.00,-0.0001258716935346343,-0.5234491203610978,0.09845831955002149,0.022912496080766065,-0.40207830473031025
31-9099.01,-6.883185219482002e-05,-0.5275410215051091,0.03412705168500896,0.03252119382097307,-0.46089277599912704
31-9099.02,1.379098995405489e-05,-0.33150896550562914,0.016259054491027047,0.027115573221706324,-0.28813433779289577
33-1011.00,5.308621170847273e-06,-0.33865409279819714,-0.031359801659952335,0.03578202204074188,-0.3342318724174076
33-1012.00,4.983883844790135e-05,-0.4060496819600745,0.06865604082852128,0.040699603221725056,-0.2966940379098282
33-1021.00,-0.00012281745642836136,-0.504627679983348,0.084715044698215,0.025762912431110063,-0.39414972285402294
33-1091.00,-1.2222096702996677e-05,-0.3045557013040794,-0.0023211855383036273,0.025834991382398087,-0.2810418954599849
33-2011.00,0.0002006145644412546,-0.22272582187308032,-0.04005249976242942,0.03724891054822832,-0.22552941108728142
33-2021.00,-3.960791267300875e-05,-0.988620590591291,0.2224466232541844,0.033086575026210596,-0.733087392310896
33-2022.00,-2.576492641046206e-06,-0.5203448404879274,0.14310900526236336,0.0248965046275762,-0.35233933059798783
33-3011.00,1.605824752591406e-05,-0.005891698646074417,-0.1274069929830004,0.016744000946290694,-0.11655469068278412
33-3012.00,0.0004571633324384047,-0.07355903806843944,-0.09311455665095902,0.03025904705196769,-0.13641454766743077
33-3021.00,-0.00022309666124716184,-0.8500967015511054,0.10689329583787588,0.038244919500464825,-0.7049584862127647
33-3021.02,-6.090486518749085e-05,-0.5147126377355478,0.06466383173450962,0.029487133313019775,-0.42056167268801836
33-3021.06,-0.0004461898719330423,-1.9198426566370417,0.38358653544669163,0.056534748831835735,-1.4797213723585143
33-3031.00,-1.7118284190906296e-05,-0.8143404693618295,0.05135912828909195,0.032387166556271385,-0.7305941745164661
33-3041.00,6.277510546763091e-06,-0.03759816566872898,-0.09607465076951183,0.01343257597532288,-0.12024024046291792
33-3051.00,-0.00010422738654519356,-0.5594191367263948,0.004583876942338971,0.05105111123953776,-0.503784148544518
33-3051.04,-1.0226147520598933e-05,-0.6824028323505344,0.017863531676975075,0.06784230616891018,-0.5966969945046492
33-3052.00,-4.173851042085193e-06,-0.419249682847584,0.10682639286476503,0.012981857888822557,-0.29944143209399643
33-9011.00,-4.523338720441944e-06,-0.46281472637575094,0.04485361080378292,0.024327170535225484,-0.39363394503674254
33-9021.00,-0.00011477303430984016,-1.5282866554207761,0.21232889392710352,0.05171760106079093,-1.2642401604328817
33-9031.00,-2.682817581733451e-05,-0.9894086762831149,0.1564265004309373,0.026229405951403884,-0.8067527699007737
33-9032.00,0.002063062050492495,-0.052987817508643786,-0.11197294641917166,0.039029489526718475,-0.12593127440109697
33-9091.00,9.779627606814614e-05,-0.11075767265885128,-0.07009121108008065,0.015318619621955687,-0.16553026411697624
33-9092.00,6.233960813156931e-05,-0.29175088574137753,0.015037675877640932,0.018644983198167875,-0.2580682266655687
33-9093.00,5.640543556703848e-05,-0.06713321650926529,-0.05083619355641211,0.018479806687278888,-0.09948960337839852
33-9099.02,-0.00021731719912639256,-0.897247441830475,0.17043347118101426,0.026306267171686937,-0.7005077034777738
35-1011.00,4.5534859321274363e-05,-0.29632055293845916,-0.00890218072674287,0.03507664592741344,-0.2701460877377886
35-1012.00,0.0008491268258764614,-0.32614522387410627,-0.04989654788196285,0.051618687329214374,-0.32442308442685475
35-2011.00,0.0010709262375867609,-0.015418709830566701,-0.1161818649868187,0.03647548505726883,-0.09512508976011658
35-2012.00,0.0005814843515752643,-0.10556106663438314,-0.0857835987275366,0.03718839004887586,-0.15415627531304388
35-2013.00,8.4610836052879e-07,-0.04440354412154468,-0.09346539618633809,0.021671433429740983,-0.11619750687814179
35-2014.00,0.002259046905711576,-0.07067254547717994,-0.10814424686555668,0.042158122256719555,-0.13665867008601706
35-2015.00,0.00017501939919634026,-1.9522424492990353e-05,-0.11610787905966147,0.024865926183012643,-0.09126147530114181
35-2021.00,0.0013930896636082908,-0.002373302982557668,-0.11147352123606602,0.034247981650067594,-0.0795988425685561
35-3011.00,0.0011400338473095094,-0.0158535820107244,-0.12027276072823012,0.03956677284118726,-0.09655956989776726
35-3023.00,0.00651542661293808,-0.0013635976289820828,-0.13333744000601788,0.06532203172717188,-0.06937900590782808
35-3023.01,0.006562723041636825,-0.003489595983369842,-0.1353024244162493,0.05687704155702722,-0.08191497884259191
35-3031.00,0.0038980237276252244,-0.010222117565707567,-0.12957965863259857,0.05415289866777129,-0.08564887753053485
35-3041.00,0.00032398167391600946,-0.08918275346631699,-0.1025498315269231,0.0321961025066404,-0.15953648248659968
35-9011.00,0.0007210857440204926,-5.9344964422614055e-06,-0.12194190327200793,0.035818984660549,-0.0861288531079012
35-9021.00,0.0007254303333816972,-3.130656244465513e-05,-0.12198040480314365,0.042608381578811194,-0.07940332978677711
35-9031.00,0.0006874939571715668,-0.016256169458366276,-0.09895868601897151,0.030105842453221676,-0.08510901302411611
37-1011.00,4.9954612296017114e-05,-0.265084043923276,0.004601666814630256,0.026810801616151014,-0.23367157549249473
37-1012.00,-6.660116688321505e-05,-0.4585744017928346,0.056019890040362785,0.03434386880653362,-0.3682106429459382
37-2011.00,0.003660841404365265,-0.005456872557211057,-0.128991348637989,0.04496930561859469,-0.08947891557660537
37-2012.00,0.0013465136126916402,-0.0012268565412103527,-0.12513595522033194,0.04108843831531406,-0.08527437344622824
37-2021.00,-6.657699050646075e-05,-0.44082087068937215,0.021585228674696477,0.03155155845969704,-0.38768408355497863
37-3011.00,0.0014771049659743742,-0.02122122233786472,-0.11356925951628227,0.030444452516561693,-0.1043460293375853
37-3012.00,2.7180168395626186e-06,-0.22966141529290285,-0.031118597566077266,0.020278319096627584,-0.24050169376235253
37-3013.00,3.628272435825052e-05,-0.13207919919374067,-0.08499707798684142,0.023545767077704394,-0.1935305101028777
39-1013.00,1.3902254948827583e-05,-0.12935541590473987,-0.06700837618504352,0.022749596639331404,-0.17361419545045198
39-1022.00,4.6129397041018666e-05,-0.2442560248745762,-0.016024459448108264,0.027786869697403294,-0.23249361462528118
39-2011.00,-1.0641480969400519e-05,-0.5480358722660497,0.028410812049239897,0.03518931465162911,-0.48443574556518065
39-2021.00,0.00025365153949474437,-0.13986396580657567,-0.06473049875072112,0.020435781542182063,-0.18415868301511473
39-3011.00,0.00010640012318213478,-0.013155657544372534,-0.09610026925780657,0.017695948126509098,-0.09155997867567
39-3012.00,1.3345579638086303e-05,-0.022027531374706477,-0.15709080450620272,0.019160002026199052,-0.15995833385471014
39-3021.00,3.239554321743042e-06,-0.02652444966436729,-0.07359608882010704,0.013080209170655444,-0.08704032931381889
39-3031.00,0.0001713893931846607,-0.01131712048532485,-0.10251757083519975,0.020591750095916073,-0.09324294122460852
39-3091.00,0.0005522887139056145,-0.012927761216663392,-0.106838848051658,0.02508338268590471,-0.09468322658241668
