onet_code,aise,rse,job_zone,complementarity
11-9072.00,0.0720250521920668,0.1309523809523809,,
11-9081.00,0.0908141962421711,0.1428571428571428,4.0,0.6963888888888888
11-9111.00,0.1283924843423799,0.1309523809523809,4.0,0.611111111111111
11-9121.00,0.6106471816283925,0.5833333333333334,5.0,0.6430555555555556
11-9121.01,0.2014613778705636,0.1904761904761904,4.0,0.5636111111111111
11-9121.02,0.0511482254697286,0.0952380952380952,4.0,0.6038888888888889
11-9131.00,0.1263048016701461,0.2738095238095238,2.0,0.6491666666666667
11-9141.00,0.1033402922755741,0.0238095238095238,4.0,0.6325
11-9151.00,0.1242171189979123,0.0833333333333333,4.0,0.6430555555555556
11-9161.00,0.0260960334029227,0.0833333333333333,4.0,0.6372222222222222
11-9171.00,0.0135699373695198,0.0238095238095238,3.0,0.6430555555555556
11-9179.00,0.8517745302713987,0.8809523809523809,,
11-9179.01,0.1294363256784968,0.1547619047619047,4.0,0.6313888888888889
11-9179.02,0.0887265135699373,0.1071428571428571,3.0,0.5908333333333333
11-9199.00,0.8632567849686847,0.9285714285714286,,
11-9199.01,0.4979123173277662,0.6309523809523809,4.0,0.5469444444444445
11-9199.02,0.3653444676409186,0.2738095238095238,4.0,0.6372222222222222
11-9199.08,0.2693110647181628,0.2619047619047619,4.0,0.6641666666666667
11-9199.09,0.0615866388308977,0.3333333333333333,3.0,0.7422222222222221
11-9199.10,0.0271398747390396,0.0714285714285714,4.0,0.5711111111111111
11-9199.11,0.0093945720250521,0.1071428571428571,4.0,0.5694444444444443
13-1011.00,0.1137787056367432,0.0952380952380952,4.0,0.5283333333333333
13-1021.00,0.0636743215031315,0.2142857142857142,4.0,0.6477777777777779
13-1022.00,0.2129436325678496,0.369047619047619,3.0,0.5641666666666666
13-1023.00,0.1242171189979123,0.5833333333333334,4.0,0.6038888888888888
13-1031.00,0.2473903966597077,0.2738095238095238,4.0,0.5541666666666667
13-1032.00,0.208768267223382,0.2619047619047619,3.0,0.5633333333333334
13-1041.00,0.3288100208768267,0.4880952380952381,3.0,0.5566666666666666
13-1041.01,0.0594989561586638,0.25,4.0,0.5675
13-1041.03,0.1659707724425887,0.1309523809523809,4.0,0.5486111111111112
13-1041.04,0.1377870563674321,0.4047619047619047,3.0,0.591388888888889
13-1041.06,0.0010438413361169,0.0,3.0,0.6266666666666666
13-1041.07,0.2578288100208768,0.4285714285714285,4.0,0.5013888888888889
13-1041.08,0.1524008350730689,0.3452380952380952,3.0,0.5536111111111112
13-1051.00,0.1294363256784968,0.4047619047619047,4.0,0.5255555555555557
13-1071.00,0.791231732776618,0.8095238095238095,4.0,0.6433333333333333
13-1074.00,0.0949895615866388,0.3571428571428571,2.0,0.6555555555555556
13-1075.00,0.0668058455114822,0.1071428571428571,4.0,0.5625
13-1081.00,0.2463465553235908,0.6309523809523809,4.0,0.6030555555555557
13-1081.01,0.7536534446764092,0.7976190476190477,4.0,0.5675
13-1081.02,0.6492693110647182,0.8809523809523809,4.0,0.5702777777777777
13-1082.00,0.4707724425887265,0.5357142857142857,,
13-1111.00,0.824634655532359,0.8214285714285714,4.0,0.5963888888888889
13-1121.00,0.2400835073068893,0.3095238095238095,4.0,0.6283333333333334
13-1131.00,0.3987473903966597,0.4166666666666667,4.0,0.5894444444444443
13-1141.00,0.2223382045929018,0.3095238095238095,4.0,0.5205555555555555
13-1151.00,0.6617954070981211,0.6428571428571429,4.0,0.5886111111111111
13-1161.00,0.8851774530271399,0.7261904761904762,4.0,0.5302777777777777
13-1161.01,0.6169102296450939,0.4047619047619047,4.0,0.4838888888888889
13-1199.00,0.8423799582463466,0.8452380952380952,,
13-1199.04,0.1398747390396659,0.1785714285714285,4.0,0.5325
13-1199.05,0.011482254697286,0.0714285714285714,4.0,0.5394444444444444
13-1199.06,0.3173277661795407,0.4047619047619047,4.0,0.5780555555555555
13-1199.07,0.0960334029227557,0.1666666666666666,,
13-2011.00,0.2254697286012526,0.2142857142857142,4.0,0.5736111111111112
13-2022.00,0.0125260960334029,0.0357142857142857,,
13-2023.00,0.092901878914405,0.0952380952380952,4.0,0.5461111111111111
13-2031.00,0.3778705636743215,0.369047619047619,4.0,0.5558333333333334
13-2041.00,0.2828810020876827,0.1785714285714285,4.0,0.5033333333333334
13-2051.00,0.3215031315240083,0.119047619047619,,
13-2052.00,0.1722338204592902,0.0833333333333333,4.0,0.5322222222222223
13-2053.00,0.3538622129436325,0.4166666666666667,4.0,0.5313888888888889
13-2054.00,0.1022964509394572,0.0119047619047619,,
13-2061.00,0.197286012526096,0.1309523809523809,4.0,0.5330555555555556
13-2071.00,0.0960334029227557,0.0833333333333333,4.0,0.5144444444444445
13-2072.00,0.3413361169102296,0.2619047619047619,4.0,0.64
13-2081.00,0.0678496868475991,0.0833333333333333,3.0,0.4994444444444445
13-2082.00,0.0375782881002087,0.0952380952380952,3.0,0.4844444444444445
13-2099.00,0.6837160751565762,0.6785714285714286,,
13-2099.01,0.18580375782881,0.0714285714285714,5.0,0.5555555555555557
